gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR	Chromosome	Gene_Start	Gene_End	Chromosome_type
ENSG00000268496.1	11	0.0230665460332599	0.031802452463964	0.725307146025833	0.468263622753623	0	1	8.90970465819942	0.540693897985859	0.849041041983378	19	54434183	54434665	Autosomal
ENSG00000268521.1	11	-0.0144895990748094	0.0325554432735087	-0.44507454415772	0.656265884260137	21.4416911723392	1.27293982638269	11.960752089446	0.28769180910345	0.920095428692757	19	21289554	21289998	Autosomal
ENSG00000268543.1	3	0.090584090861232	0.074291845309933	1.21930059057398	0.222730124566822	0	1	1.14671650020052	0.563629448225314	0.673796974498675	19	58418560	58419310	Autosomal
ENSG00000268545.1	2	-0.0071835616988893	0.0966819276195433	-0.0743009771914934	0.940770899496363	0	1	0.0125318885299223	0.910866288192231	0.990045366254213	19	57459912	57460120	Autosomal
ENSG00000268592.3	12	0.0898530107181782	0.0400599487318844	2.24296369722168	0.0248991556001284	0	1	5.82663816384807	0.884677279774309	0.257385687051586	6	149863494	149919507	Autosomal
ENSG00000268601.1	6	0.0180900493737143	0.0465406681010231	0.388693375317416	0.69750298350808	0	1	2.53557332313363	0.771128387348635	0.932799968316429	19	43794309	43795658	Autosomal
ENSG00000268660.1	2	0.176359682951675	0.0651975848575881	2.70500331165486	0.00683037085176427	0	1	0.817428875074185	0.365932976345337	0.123765237760648	19	58044592	58046769	Autosomal
ENSG00000268670.1	2	-0.167040708098397	0.071860071042802	-2.32452745557269	0.0200972418107483	0	1	0.064470520387175	0.799564735642397	0.230570505352687	19	4061615	4062749	Autosomal
ENSG00000268707.1	9	0.0702682487953289	0.0609701667263761	1.1525021591409	0.249114783016505	0	1	4.40478737423467	0.818881525614917	0.704809884366013	9	129170434	129170940	Autosomal
ENSG00000268713.1	12	-0.00644276412907255	0.0336671945267021	-0.191366231123376	0.848238674781697	17.0297406103323	1.20525114342903	13.7354027220162	0.247982043169965	0.972130093254492	19	57261354	57262738	Autosomal
ENSG00000268743.1	2	-0.0101086082288445	0.139219482840362	-0.0726091493992671	0.942117145773242	58.7834483346371	2.42620976184276	2.42620976184276	0.119321093641774	0.990640238601445	19	16844025	16846473	Autosomal
ENSG00000268798.1	6	0.00645373233556933	0.0415068966044745	0.155485783412524	0.876438360833974	0.00662942348569042	1.00006629863007	5.86048696502979	0.320031754165888	0.97843832931028	19	1440839	1441938	Autosomal
ENSG00000268810.1	12	0.0927979314946904	0.026848337702368	3.45637530797692	0.000547492445864835	0	1	5.40672046081394	0.90988240144931	0.0240559757752303	19	46382492	46383169	Autosomal
ENSG00000268836.1	13	0.0318236609794245	0.0523912921497834	0.607422716134633	0.543570416914998	36.0406354632211	1.5634927070374	18.7868650547631	0.0938034796579435	0.883649498914938	16	185748	186294	Autosomal
ENSG00000268858.2	10	0.0337032054382974	0.0329994361799215	1.02132670553942	0.307099677924235	0	1	6.22015500862589	0.717698048765161	0.757980529154617	20	63861212	63864293	Autosomal
ENSG00000268883.2	6	0.352444868505991	0.073267522875123	4.8103833004795	1.50641135410843e-06	0	1	2.55591672932504	0.768051357881434	0.000206204126191825	X	153075769	153076968	Sex
ENSG00000268896.1	3	0.067087432816235	0.0674514036738835	0.99460395428673	0.31992892354668	0	1	0.789691533238004	0.673783951212172	0.767051080173078	2	219547211	219547658	Autosomal
ENSG00000268903.1	12	0.141265041267644	0.0376948909921384	3.74759118675012	0.000178540938308577	18.2509174337106	1.22325531811212	12.1411009462664	0.353131156522756	0.010591663022745	1	135141	135895	Autosomal
ENSG00000268912.1	13	-0.0136535137770647	0.0286996336404918	-0.475738260219501	0.634260859719742	20.7774968333609	1.26226761340344	13.3288822538755	0.345596177948629	0.91330406823213	19	58428632	58431148	Autosomal
ENSG00000268938.2	3	-0.00951429459697217	0.081233909713603	-0.117122204637394	0.906763214076566	0	1	1.11702281057333	0.572059995830762	0.984732631871426	19	18531613	18532632	Autosomal
ENSG00000268941.2	2	0.110125256870922	0.079344253044318	1.38794244883005	0.165154570509807	0	1	0.935389299063731	0.333466423587823	0.606274361665821	20	58634772	58635738	Autosomal
ENSG00000268945.1	8	-0.04900739112919	0.0444992627811774	-1.10130793335119	0.270762659547811	0	1	3.0527272102066	0.880082046174939	0.726588871097965	19	12682693	12687279	Autosomal
ENSG00000268947.1	9	0.0443688291172491	0.0587778465867254	0.754856322471492	0.450335195289458	53.7068499000717	2.16014679891388	17.0384461972629	0.0297112231157635	0.840924126171609	19	35262846	35264804	Autosomal
ENSG00000268970.1	10	0.00701094805265172	0.038487403078999	0.182162148957182	0.855455476711067	0.0299804528640451	1.00029989443835	9.70052744997421	0.375268739632875	0.97372999431025	19	52597699	52598887	Autosomal
ENSG00000268996.3	12	0.027854914427288	0.0261326580243635	1.06590437150782	0.28646687267283	0	1	7.85834254623346	0.725934336646238	0.741889905038481	9	137084946	137086817	Autosomal
ENSG00000269038.1	9	-0.0619489945502972	0.0438319978357814	-1.41332810752528	0.157559273235832	0	1	7.19931173923478	0.515289229692388	0.597723859470295	11	64778954	64779405	Autosomal
ENSG00000269044.2	13	0.0587260376997086	0.0302879803260409	1.93892220833283	0.0525108112751679	21.7359036516266	1.27772509574345	13.6722428382577	0.322126022846953	0.378168637973039	19	16633797	16635269	Autosomal
ENSG00000269068.1	2	-0.119721576953515	0.109752852688797	-1.0908288397112	0.275348203816935	0	1	0.0719762431887655	0.788480809257175	0.73162696580385	2	219559083	219559626	Autosomal
ENSG00000269069.1	8	0.0139368423565068	0.0257487262167594	0.54126337121234	0.588326063520283	0	1	5.72073949885723	0.572709001137778	0.89949637977191	19	40023384	40025502	Autosomal
ENSG00000269124.1	12	0.046524931431068	0.0347116693941421	1.34032537884564	0.180139584036282	17.1876369341718	1.20754916654786	12.9909249756411	0.293918963172745	0.627496678151384	19	46320197	46340004	Autosomal
ENSG00000269139.2	9	0.0416578663763379	0.0465893241713925	0.894150475827622	0.371241385630779	0.00652661446778666	1.00006527040463	7.61903140682403	0.471539997758648	0.802796947704763	19	7926001	7926810	Autosomal
ENSG00000269148.1	2	0.0307120257118055	0.109853836817056	0.279571716397593	0.779806109150399	0	1	0.381773746302889	0.536655482807216	0.957110941071643	19	45830164	45831108	Autosomal
ENSG00000269176.2	12	0.0186640094740099	0.0333913427050918	0.558947558319175	0.576197510755181	8.84601439142243	1.09704473515188	11.3739227608476	0.412489546419398	0.895331931837213	11	62786023	62786785	Autosomal
ENSG00000269191.1	2	-0.0315832095318733	0.111972116211991	-0.28206316536948	0.777895076693792	0	1	0.554864662725337	0.45633678001304	0.957110941071643	19	18532908	18536188	Autosomal
ENSG00000269194.1	12	-0.0518249832771049	0.0393268842167177	-1.31780038793601	0.187570478039212	0	1	6.80147798616752	0.81492476464955	0.635664953573855	19	49808933	49809738	Autosomal
ENSG00000269275.1	2	-0.00111030220576715	0.108035969932686	-0.0102771531227882	0.991800162538877	18.4268272606442	1.22589322741586	1.22589322741586	0.268207196731658	0.997978431395346	19	55377579	55378125	Autosomal
ENSG00000269288.1	9	-0.0140986750141848	0.0431123069832205	-0.327022050099803	0.743651207760822	8.88069225028588	1.09746224449684	7.93833079405939	0.439517276276808	0.948609075737463	19	53240675	53241913	Autosomal
ENSG00000269300.1	3	0.0253741964938979	0.093139729595104	0.272431502691755	0.785290252754428	52.6789314429823	2.11322362426176	4.2426433640921	0.119873089655153	0.958949391769327	19	8821501	8824110	Autosomal
ENSG00000269318.1	2	0.016684342647231	0.0749551962578984	0.222590874017929	0.823853939751296	0	1	0.0107337298749064	0.917483838955232	0.967704456435571	19	4356637	4358448	Autosomal
ENSG00000269349.1	2	0.0287274293455815	0.096367075582481	0.29810419349079	0.765623641061406	0	1	0.149826244271323	0.698701460804745	0.953864439456349	19	52511282	52512342	Autosomal
ENSG00000269352.1	13	0.0137692524910478	0.0270535334328783	0.508963183135035	0.610778030799059	22.6350009848193	1.29257417789636	15.9226958933639	0.194802446475706	0.905814632037665	19	49856970	49859289	Autosomal
ENSG00000269356.1	2	-0.0780177383597761	0.074368668632479	-1.04906729936676	0.294147145175064	0	1	0.0647453392863154	0.79914711248607	0.747065008601592	13	113008778	113009424	Autosomal
ENSG00000269374.1	13	0.0240986391822838	0.0486536422687253	0.495310074612326	0.620381260490088	50.287604057997	2.01157071802906	24.0365253796714	0.0201095865276725	0.90917332471882	19	42485076	42485714	Autosomal
ENSG00000269376.1	3	-0.00127050246611437	0.125324351420818	-0.0101377142726894	0.991911412848627	61.4757622398894	2.59576842565186	5.34210137918296	0.0691795009290917	0.997978431395346	13	113009671	113010319	Autosomal
ENSG00000269387.1	11	0.032685462255066	0.0488003774656191	0.669778881896838	0.502998757734257	12.5854685025522	1.14397455762741	10.7132122063953	0.380293556402879	0.867297197439728	6	41764292	41764460	Autosomal
ENSG00000269397.1	2	-0.0160397829784466	0.0961237855881942	-0.166865910245805	0.867475556707907	0	1	0.137350732051166	0.710929078019448	0.976420338385526	19	23927788	23929287	Autosomal
ENSG00000269399.2	11	0.0328183324306679	0.0349994677540083	0.937680900216243	0.348408422197207	0	1	2.9278828362139	0.983070592275836	0.788994995251016	19	16542746	16544814	Autosomal
ENSG00000269425.1	2	0.02369102837537	0.147557286385382	0.160554784895509	0.872444069199707	0	1	0.0659708439582778	0.797296190931894	0.977575486573285	19	4339577	4343491	Autosomal
ENSG00000269427.1	4	0.09923379111643	0.0773378808974591	1.28312012127669	0.199449995387332	0	1	1.39485387990222	0.706741452623166	0.648624598316968	19	16630743	16643942	Autosomal
ENSG00000269463.1	11	-0.0509223048484856	0.0579357949460268	-0.878943749644326	0.379431775792663	12.431707767121	1.14196585830474	12.5367558036791	0.25073717020684	0.807253326929713	11	62807682	62808063	Autosomal
ENSG00000269473.1	2	0.134917206945604	0.0883842429669595	1.52648483956625	0.126889163213612	0	1	0.354378478888135	0.551644982969862	0.548989490619609	19	58440448	58445849	Autosomal
ENSG00000269481.1	13	0.0235521427970671	0.0444233645775816	0.53017467319332	0.595990829280236	20.9790900579689	1.26548783193409	13.6492182977318	0.323667046639754	0.901534240282456	19	17414257	17422324	Autosomal
ENSG00000269482.1	7	0.0795237713485208	0.0460912480922058	1.7253551300983	0.0844634922917076	0	1	1.37805445258961	0.967179782054744	0.463390268357799	16	90631	91102	Autosomal
ENSG00000269486.2	2	-0.0716440568457962	0.0753454319382808	-0.950874591899392	0.341668041252889	0	1	0.206695286350075	0.64937002798223	0.784670459443963	19	38935297	38938632	Autosomal
ENSG00000269489.1	13	-0.0140363868719023	0.0455097072130492	-0.308426217865836	0.757758034737006	42.5984069789844	1.7421119299492	20.2399806192214	0.062680348930373	0.952171269754061	1	151798054	151798602	Autosomal
ENSG00000269553.1	10	-0.0077312686351066	0.0242886983183405	-0.318307244537213	0.750251889536721	0	1	7.67839664462108	0.566852454482988	0.950582712398753	19	35330843	35331920	Autosomal
ENSG00000269621.1	9	0.0542424466601511	0.036096353406633	1.50271264382578	0.132913160817946	0	1	5.80938049319163	0.668574312505005	0.558997845365132	1	151755541	151759911	Autosomal
ENSG00000269646.1	2	-0.09016411570439	0.119512758703503	-0.754430879870125	0.45059053508859	0	1	0.385167608791057	0.534850512697332	0.840924126171609	19	52923382	52924075	Autosomal
ENSG00000269688.1	2	-0.0517146021071398	0.087075608418016	-0.593904573814496	0.552575939700577	0	1	0.0957181530670838	0.757029816542407	0.887785211467654	19	38844729	38845499	Autosomal
ENSG00000269694.1	11	0.0677908655590332	0.0316141738086335	2.14431874669204	0.0320073557267948	0.000914190758661221	1.00000914199116	10.8103352609222	0.372484402527266	0.296383073501659	19	18881680	18883376	Autosomal
ENSG00000269752.1	2	-0.0608116770369669	0.0689034454157267	-0.882563660932507	0.377472069718716	0	1	0.0713520737867658	0.789378240002609	0.806022689336883	19	17613722	17614430	Autosomal
ENSG00000269815.1	8	0.0105400768953308	0.0436914609797046	0.241238829258349	0.809370017998036	11.8852415915926	1.13488366541851	5.93020183014023	0.547922632848269	0.963849210374652	19	17296196	17296695	Autosomal
ENSG00000269843.1	3	-0.0159641531648337	0.0697255407485735	-0.228957036308969	0.818902309196761	0	1	0.367121657490782	0.832301246357446	0.966048763781347	19	40831221	40837210	Autosomal
ENSG00000269867.1	12	-0.0464180432790323	0.0290729557172774	-1.59660557840864	0.110353654671605	0	1	7.62849987083072	0.746144922570135	0.514456834064152	19	57867038	57868172	Autosomal
ENSG00000269873.1	8	-0.0445643022269589	0.0583580634076478	-0.763635727862737	0.445084351917404	0	1	4.09748982912291	0.768482531335518	0.838419273955999	19	54438010	54438346	Autosomal
ENSG00000269883.1	5	0.0271833109997981	0.0687955483226866	0.395131831383832	0.692745598205136	58.0853979808855	2.38580339983657	9.85996340799626	0.0428538162887753	0.931676421077503	14	77140683	77142996	Autosomal
ENSG00000269886.1	2	-0.0392766698770336	0.127558353929711	-0.30791138852949	0.758149759748266	0	1	0.110156062589891	0.739966530702598	0.952171269754061	3	9812762	9813097	Autosomal
ENSG00000269892.1	11	0.0147640324238272	0.0474591000667743	0.311089599319296	0.755732507688098	0	1	5.9609415283038	0.818534018141877	0.951567437728491	12	6742985	6743641	Autosomal
ENSG00000269903.1	9	-0.0502731595161153	0.0445765445580157	-1.12779400051266	0.259406927700851	0.000243850946531372	1.00000243851541	8.06536951576401	0.42711083205335	0.715850776366892	12	57814494	57814926	Autosomal
ENSG00000269906.1	13	0.0891965844172046	0.0402695213971912	2.21498993090656	0.0267607556554686	11.5771619831276	1.13092954538417	13.7720406879414	0.315501680362154	0.267902367082688	14	50662511	50663178	Autosomal
ENSG00000269907.1	2	0.0703009281990997	0.105288912533048	0.66769545346984	0.504328012776446	18.7169373677982	1.23026860408165	1.23026860408165	0.267354807335674	0.867546039582312	9	96910076	96910405	Autosomal
ENSG00000269918.1	12	0.0611997241435051	0.0415100308228708	1.47433579138144	0.140391203010474	36.0384281215799	1.56343875022463	16.4344217731505	0.12575391642945	0.568121654455372	8	11104691	11106704	Autosomal
ENSG00000269921.1	2	-0.123438789189807	0.082871763090382	-1.48951566355818	0.136351631794344	0	1	0.586910986402182	0.443616113210578	0.563327510401431	4	56387625	56388153	Autosomal
ENSG00000269925.1	12	0.000319198921671827	0.0342420113509958	0.00932185082236837	0.992562346869051	0.00214719533146278	1.00002147241437	10.9470773283487	0.447707595451243	0.998167718734558	1	7776383	7776775	Autosomal
ENSG00000269935.1	13	0.0793822930966056	0.0293059501021689	2.7087432012904	0.00675385925644384	25.175896194547	1.33646772783281	16.901451414781	0.153342136213438	0.122920513137964	16	87600526	87602190	Autosomal
ENSG00000269940.1	12	-0.0115727199636345	0.0797649539259771	-0.145085271087527	0.884643547209459	69.1687702948506	3.24346453113734	36.1857047984535	0.000157612768153025	0.979225612967804	14	103694560	103695170	Autosomal
ENSG00000269945.1	4	0.000803796174811608	0.0392093533867393	0.0205001129930251	0.983644421940749	0.0578737647791633	1.00057907277901	3.43950095086699	0.328693827249434	0.997000527172667	14	71219100	71222724	Autosomal
ENSG00000269947.1	10	-0.037876527445306	0.0778812557406906	-0.486336886649822	0.626728330380025	57.3104950218293	2.34249612524519	20.3180462132946	0.0160479270924132	0.911189211854846	17	8277763	8278436	Autosomal
ENSG00000269949.1	2	0.126781063694839	0.140533593554306	0.902140623379474	0.366982171590811	0	1	0.404504354195776	0.524772141286241	0.799946105149235	4	56960927	56961373	Autosomal
ENSG00000269951.1	2	0.182653203096601	0.234675272014326	0.778323176229025	0.436378515786438	81.5411841930192	5.41746561890398	5.41746561890398	0.0199362780807487	0.834281274514915	15	77067654	77068325	Autosomal
ENSG00000269952.1	13	0.0104537132589798	0.0377693594438782	0.276777615847922	0.781950869932575	0	1	8.3856501863103	0.754313861692758	0.957712300748556	10	35210416	35210750	Autosomal
ENSG00000269958.1	12	-0.0253411113158587	0.0350042081780491	-0.723944709360688	0.469099680164681	0	1	7.24131108897115	0.779218455595718	0.849041041983378	14	103696353	103697163	Autosomal
ENSG00000269959.1	3	0.0240750328438236	0.0518711458132465	0.464131502521688	0.642553532820989	0	1	0.797370974833585	0.671201769562301	0.915938164052602	19	51685363	51693456	Autosomal
ENSG00000269961.1	10	0.0220562414320771	0.0486057927451738	0.453778041389256	0.64998858987159	0.019955108482512	1.00019959091341	9.00496292536889	0.43681619225338	0.918005332936652	5	65924629	65925135	Autosomal
ENSG00000269973.1	13	-0.00349830263997009	0.0446492006405781	-0.078350845922889	0.93754897254023	49.360463632107	1.97474161835737	23.5243079402715	0.0235905146139844	0.9896279324456	2	9936360	9939590	Autosomal
ENSG00000269976.1	13	-0.0176738786486841	0.0615377571867683	-0.287203815294137	0.773956265148656	51.2754883198664	2.05235509914352	24.182533594129	0.019208696774512	0.956026528743567	2	20586248	20586686	Autosomal
ENSG00000269978.1	11	-0.0270315821470035	0.0487407154389495	-0.554599617661791	0.57916855060884	33.563160955738	1.50518901017216	15.1646953597184	0.126171735851954	0.896017573212466	1	7700704	7700970	Autosomal
ENSG00000269981.1	11	0.106078409970855	0.0347268005375322	3.0546554340993	0.00225319224447302	0	1	3.69882263588601	0.959912586758945	0.0645355578101785	1	137682	137965	Autosomal
